data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5947030,586,PAK9010,9010,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi West",Karachi-Baldia,24.9377,66.9618,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (JSQM) New Saeedabad Chapter staged protest demonstration against the local authorities for not providing them relief the rain affected people of New Saeedabad and its adjoining villages.",0,1567539394,PAK
5947020,586,PAK9008,9008,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Dadu,"Khairpur Nathan Shah","Khairpur Nathan Shah",27.0906,67.7348,1,"Daily Regional Times (Pakistan)",Subnational,"The leaders of different political parties continued their protest demonstration for the development of Khairpur Nathan Shah. The leaders said that Khairpur Nathan Shah and its people have been ignored by the government in the development works and demanded provision of relief.",0,1567539394,PAK
5945698,586,PAK9009,9009,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSMM: Jeay Sindh Muttahida Mahaz",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi West",Karachi-Baldia,24.9377,66.9618,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Muttahida Mahaz (JSMM) New Saeedabad Chapter under the leadership of Zulfiqar Jamali, Dado Jamali and others staged protest demonstration for the recovery of their missing party leaders on Wednesday.",0,1567539392,PAK
5945191,586,PAK9007,9007,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"The residents of Luqman town staged a protest demonstration outside the Khairpur Press Club for the provision of justice. The protestors said that an influential man of their area has filed fake cases against their area men. The local police have arrested many innocent men. They demanded of the concerned authorities to take notice of the matter to ensure release of the arrested men.In another incident, the students of Khairpur led by Ghulam Asghar Solangi, Allah Wadhayo and others took out protest rally against the district administration for distributing scholarship cheques amongst their favourites. They demanded of MNA Syeda Nafisa Shah to take notice of the matter and ensure the provision of scholarships to the deserving students.",0,1567539392,PAK
5945108,586,PAK9006,9006,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"Human Rights Network (HRN) staged protest demonstration against the failure of police and administration in recovery of missing persons and demanded of the government to take solid and serious steps for early and safe recovery of all missing people.",0,1567539391,PAK
5940560,586,PAK9005,9005,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Jacobabad,Jacobabad,Jacobabad,28.2834,68.4387,1,"Daily Regional Times (Pakistan)",Subnational,"Residence of Kamora Lines Jacobabad staged a protest demonstration against the Taluka Municipal Administrator namely Liaquat Ali Kalhoro for not taking measures to ensure cleanliness in Kamora Lines, Garibabad and others areas. The protestors led by Ali Raza Surhio, Liaquat Ali Attar, Kashif Rajput and others chanted slogans against the poor sanitary system of the region and demanded immediate action.",0,1567539386,PAK
5926109,586,PAK9023,9023,"28 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)",,5,"Civilians (Pakistan)","Government of Pakistan (2008-2013)",7,57,"South Asia",Pakistan,Sindh,"Mirpur Khas","Mirpur Khas","Mirpur Khas",25.5316,69.003,1,"Right Vision News",National,"A group of protesters enraged by distribution of free seed, fertilizers and blankets among undeserving people, manhandled an assistant commissioner inside the premises of the deputy commissioner's office.",0,1567533965,PAK
5668979,586,PAK9018,9018,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,"Federal Capital Territory",Islamabad,Islamabad,Islamabad,33.7214,73.0432,1,"Right Vision News",National,"On 28 Dec, the accidental death of a scavenger led to a protest staged by his relatives in Islamabad who blocked the G.T. Road for an hour causing traffic jam.",0,1564494186,PAK
5585260,50,BGD12012,12012,"28 December 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","Vigilante Group (Bangladesh)",5,"Civilians (Bangladesh)",,7,57,"South Asia",Bangladesh,Khulna,Kushtia,Mirpur,Mirpur,23.9372,88.998,2,"United News of Bangladesh",National,"On Dec 28, mob lynched a suspected attacker at a fare at Amla in Mirpur upazila after a bomb attack which injured five people including an AL leader.",1,1563366742,BGD
5585258,50,BGD12010,12010,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,,,0,60,"South Asia",Bangladesh,Rajshahi,Natore,Lalpur,Lalpur,24.1556,88.9653,2,"Daily Star (Bangladesh)",National,"On Dec 28, the workers of North Bengal Sugar Mill in Lalpur upazila staged a protest rally in front of the mill gate demanding declaration of a separate wage board.",0,1563366742,BGD
5585257,50,BGD12009,12009,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On Dec 28, traders in Dhaka's Bangshal and its adjacent areas kept their shutters down, protesting the killing of a shopkeeper by muggers.",0,1563366742,BGD
5533789,144,SRI1845,1845,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)",,6,,,0,60,"South Asia","Sri Lanka",Western,Colombo,Kaduwela,Isurupaya,6.8934,79.9291,1,"Daily Mirror (Sri Lanka)",National,"Members of the Peoples Movement for the Protection of Schools held a protest demanding the resignation of the Education Minister and of the Commissioner of Examination. They also requested the re-assessment of the Z-score and the Island and District Rankings of the GCE Advanced Level results.",0,1561474273,LKA
5533788,144,SRI1844,1844,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Sri Lanka)","IUSF: Inter University Students' Federation",6,,,0,60,"South Asia","Sri Lanka",Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,"Daily Mirror (Sri Lanka)",National,"The IUSF staged a protest in front of the Fort Railway Station asking the government to re-assess the Z-score and the Island and District Rankings of the GCE Advanced Level results.",0,1561474273,LKA
5532233,586,PAK9013,9013,"28 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)",,5,,,0,50,"South Asia",Pakistan,Punjab,Lahore,"Lahore Cantt",Lahore,31.5497,74.3436,1,"Pakistan Today",National,"Residents of Lahore blocked the Circular Road, burnt tyres and chanted slogans against the LESCO and SNGPL. They demonstrated against the loadshedding of gas and electricity and demanded the authorities to take immediate action on the matter.",0,1561474270,PAK
5020685,586,PAK9022,9022,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi Central",Karachi-Liaquatabad,24.9041,67.0522,1,"Right Vision News",National,"Traders held a strong protest in Liaquatabad locality of Karachi against incidents of extortion.Traders set tires on fire and blocked road for traffic demanding justice.",0,1552995129,PAK
4935866,116,KHM1024,1024,"28 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia)",6,,,0,60,"Southeast Asia",Cambodia,"Phnom Penh","Phnom Penh","Phnom Penh","Phnom Penh",11.5624,104.916,1,"Phnom Penh Post",National,"On 28 December 2011, more than 100 Boeung Kak lake residents protested in Phnom Penh after a group of Daun Penh district police officials warned residents to stop rebuilding their homes. The villagers prevented the officials from confiscating their tools.",0,1552577524,KHM
4935854,586,PAK9015,9015,"28 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)","Labour Group (Pakistan)",5,,,0,50,"South Asia",Pakistan,Punjab,Faisalabad,"Faisalabad Saddar",Faisalabad,31.4166,73.0833,1,"Pakistan Observer",National,"Hundreds of textile workers came out on streets and held protest demonstrations against severe gas load shedding at Khurrianwala Industrial Estate. They burnt tyres in front of Garment city and also burnt effigy of the rulers and beaten it with sticks. Later on, workers took out a procession from Garment city to Khurrianwala Chowk on Faisalabad Sheikhupura road and blocked the traffic for many hours demanding steady gas supply.",0,1552577524,PAK
6755839,788,TUN706,706,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)","Students (Tunisia)",6,,,0,60,"Northern Africa",Tunisia,Tunis,"El Tahrir",,"Manouba University",36.8247,10.0765,1,"Africa News",Regional,"Salafist-inspired protesters comprised mostly of unenrolled students staged a sit-in to demonstrate against a law preventing women from attending Manouba University--a secular, public school--wearing the niqab. The salafist protesters also demanded a place for prayer.",0,1579801610,TUN
6704206,818,EGY1442,1442,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo-Nasr City 1",30.0619,31.3339,1,"Daily News (Egypt)",National,"Hundreds marched in Nasr City to denounce military rule.",0,1578503455,EGY
6266398,586,PAK9003,9003,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Punjab,Faisalabad,"Faisalabad Saddar",Faisalabad,31.4166,73.0833,1,"Frontier Post",National,"A case has been registered against nine persons including the DSP who allegedly tortured a 10-year old boy for talking back. The people of the area staged protest against the police and demanded strict action against the culprits.In another incident, hundreds of workers and owners of textile industries staged a protest demonstration at Motorway (M-3) to express their resentment overthe suspension of gas supply to industrial units. They said their livelihood was dependant on it and demanded steady supply of gas.",0,1572403717,PAK
5944307,586,PAK8993,8993,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City",Malir,Karachi-Malir,24.8935,67.2004,1,"Daily Regional Times (Pakistan)",Subnational,"The employees of the Machine Tool Factory took out a protest rally in favor of their demands. The rally after marching through various routes of the city culminated outside the Malir Press Club. The protesters said that the federal government despite their several complaints has not taken any notice of their problems and demanded the authorities to take notice.",0,1567539391,PAK
5922033,729,SUD4164,4164,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Sudan)","Students (Sudan)",6,,,0,60,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Sudan Tribune",National,"A massive student protest took place inside the campus of Khartoum University against the background of last weeks events in which the Sudanese police entered the university twice and cracked down on students.",0,1567465445,SDN
5614798,50,BGD12006,12006,"27 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)","Students (Bangladesh)",5,,,0,50,"South Asia",Bangladesh,Khulna,Khulna,Khulna,Khulna,22.8097,89.5643,1,"United News of Bangladesh",National,"On Dec 27, the death of a Khulna University student in a road crash triggered angry protest by KU students in KU campus on Khulna-Satkhira. Students damaged 10 vehicles during their protests.",0,1563887830,BGD
5585256,50,BGD12007,12007,"27 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Bangladesh)",,5,"Police Forces of Bangladesh (2009-)",,1,15,"South Asia",Bangladesh,Barisal,Barisal,Wazirpur,Wazirpur,22.8216,90.2466,2,"United News of Bangladesh",National,"On Dec 27, a youth was shot dead by police and eight others were wounded as cops opened fire on them after villagers attacked Jolla Police Camp in Uzirpur upazila protesting death of a co-villager.",1,1563366742,BGD
5585254,50,BGD12005,12005,"27 December 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,"Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Students (Bangladesh)",5,55,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On Dec 27, at least eight students were injured in a clash between two rival groups of Bangladesh Chhatra League (BCL) at a Dhaka Polytechnic Institute hostel over a trivial matter.",0,1563366742,BGD
5532222,586,PAK8994,8994,"27 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)",,5,,,0,50,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Times (Pakistan)",National,"The traders and shopkeepers of Liaquatabad staged protest demonstration against the extortion mafia which resulted in a massive gridlock at Shahrah-e-Pakistan. A number of shopkeepers gathered at main Sharah-e-Pakistan and blocked the flow of traffic setting tyres on fireand pelted stones on passing vehicles.",0,1561474270,PAK
5496178,524,NEP2804,2804,"27 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Nepal)","Dalit Caste Group (Nepal)",6,,,0,60,"South Asia",Nepal,West,Gandaki,Tanahun,Damauli,27.9761,84.268,1,"My Republica (Nepal)",National,"Various Dalit organizations disrupted transportation services in Damauli, demonstrating the beating of a Dalit woman. The Dalit communities have vowed to carry on with their protest until a stern action is taken against the culprits.",0,1561474185,NPL
4935908,586,PAK9000,9000,"27 December 2011",2011,1,Protests,"Protest with intervention","Protesters (Pakistan)",,6,"Police Forces of Pakistan (2008-2013)",,1,16,"South Asia",Pakistan,Punjab,Lahore,"Lahore Cantt",Lahore,31.5497,74.3436,1,"Right Vision News",National,"Protest took place after a 37-year-old trader was killed and a passer-by injured during a crossfire between police and alleged criminals in Farrukhabad locality of Shahdara. Police baton-charged the protesters after they blocked the road by placing the body and refused to clear it for traffic. Locals gathered on the spot and lodged a protest against the police for negligence.",0,1552577524,PAK
